type;n;swaps;cmps
quick;17000;56866;349780
quick;18000;60648;363232
quick;18000;60966;360224
quick;18000;60529;372731
quick;18000;61416;357500
quick;18000;61429;354827
quick;18000;60884;353630
quick;18000;60938;360274
quick;18000;60340;368319
quick;18000;60048;372299
quick;18000;60615;379868
quick;18000;61223;361262
quick;18000;60934;382279
quick;18000;60514;363465
quick;18000;60197;383281
quick;18000;60339;390033
quick;18000;61286;354100
quick;18000;60915;368555
quick;18000;61188;352519
quick;18000;60628;360821
quick;18000;60806;370362
quick;18000;60861;359304
quick;18000;60867;363888
quick;18000;61529;349958
quick;18000;60960;367084
quick;18000;61369;350656
quick;18000;60384;375991
quick;18000;60087;382991
quick;18000;61358;346895
quick;18000;61717;347443
quick;18000;60610;356345
quick;18000;60106;378163
quick;18000;61311;349594
quick;18000;60600;363498
quick;18000;60125;396491
quick;18000;59451;404933
quick;18000;60385;364358
quick;18000;61353;345135
quick;18000;60955;358821
quick;18000;60967;364703
quick;18000;60050;378752
quick;18000;60589;385918
quick;18000;60795;362368
quick;18000;61201;351871
quick;18000;60779;360506
quick;18000;60861;354461
quick;18000;61174;354926
quick;18000;60920;361721
quick;18000;59568;400522
quick;18000;60844;359962
quick;18000;60023;395039
quick;18000;60375;370719
quick;18000;61154;352205
quick;18000;60292;380665
quick;18000;59735;395175
quick;18000;61057;361487
quick;18000;61229;353106
quick;18000;61308;377214
quick;18000;60199;375661
quick;18000;60973;356254
quick;18000;61348;353682
quick;18000;60295;372031
quick;18000;61257;358292
quick;18000;61087;364988
quick;18000;60549;363206
quick;18000;60909;377993
quick;18000;60939;356870
quick;18000;61263;356285
quick;18000;60886;366626
quick;18000;61756;345921
quick;18000;60115;374243
quick;18000;60439;370558
quick;18000;61457;345224
quick;18000;60679;372195
quick;18000;60788;367295
quick;18000;60330;376017
quick;18000;60249;384120
quick;18000;60998;362978
quick;18000;60777;362799
quick;18000;60412;366654
quick;18000;60523;372293
quick;18000;60144;374121
quick;18000;60854;365847
quick;18000;61692;344706
quick;18000;61135;351413
quick;18000;61126;362691
quick;18000;60976;357500
quick;18000;61011;360641
quick;18000;60745;370361
quick;18000;60560;358802
quick;18000;60833;366493
quick;18000;60704;365992
quick;18000;61323;353563
quick;18000;60734;361970
quick;18000;60348;367270
quick;18000;61454;349799
quick;18000;60663;373367
quick;18000;61285;346967
quick;18000;61450;345564
quick;18000;61422;351810
quick;18000;60580;370818
quick;19000;64249;393361
quick;19000;65311;368889
quick;19000;64782;374692
quick;19000;64452;394251
quick;19000;65235;372370
quick;19000;65196;373451
quick;19000;64610;387141
quick;19000;65543;370722
quick;19000;64853;374796
quick;19000;64087;389796
quick;19000;63765;392584
quick;19000;63814;395773
quick;19000;63436;399119
quick;19000;64549;387811
quick;19000;64891;375779
quick;19000;64705;374781
quick;19000;65775;359072
quick;19000;63273;400880
quick;19000;64604;384382
quick;19000;64740;396193
quick;19000;64488;384002
quick;19000;63439;430163
quick;19000;64779;371622
quick;19000;64429;389109
quick;19000;64527;379202
quick;19000;64861;380964
quick;19000;64138;404356
quick;19000;64060;416283
quick;19000;64965;376342
quick;19000;64216;386521
quick;19000;64883;388302
quick;19000;65002;380245
quick;19000;64900;398764
quick;19000;65333;371481
quick;19000;64848;377465
quick;19000;64858;370632
quick;19000;64498;382194
quick;19000;65066;377019
quick;19000;65247;375963
quick;19000;64400;388206
quick;19000;64905;385473
quick;19000;64524;378735
quick;19000;64682;380470
quick;19000;65180;376036
quick;19000;64337;395101
quick;19000;63790;397877
quick;19000;64617;384112
quick;19000;64900;378378
quick;19000;64032;395728
quick;19000;64476;388009
quick;19000;64492;382462
quick;19000;65478;366184
quick;19000;64552;381890
quick;19000;64816;379068
quick;19000;64370;386207
quick;19000;65049;365086
quick;19000;64633;393299
quick;19000;64898;373427
quick;19000;64552;379888
quick;19000;64507;384958
quick;19000;64587;385778
quick;19000;64318;392090
quick;19000;64547;380528
quick;19000;62544;435177
quick;19000;64675;385759
quick;19000;64492;383783
quick;19000;65140;376584
quick;19000;64546;382253
quick;19000;64806;392711
quick;19000;64655;383466
quick;19000;64849;384802
quick;19000;63680;411102
quick;19000;65361;366905
quick;19000;64986;376524
quick;19000;64529;376981
quick;19000;64652;379151
quick;19000;64839;375309
quick;19000;64497;381893
quick;19000;65267;372140
quick;19000;65207;371184
quick;19000;64062;403249
quick;19000;64785;377166
quick;19000;64688;383447
quick;19000;64356;396844
quick;19000;64403;389683
quick;19000;64986;367908
quick;19000;64892;383855
quick;19000;64501;381828
quick;19000;64443;388753
quick;19000;64265;384051
quick;19000;64967;377337
quick;19000;64685;378266
quick;19000;64388;403709
quick;19000;64567;394906
quick;19000;64614;387886
quick;19000;64972;372386
quick;19000;64680;384517
quick;19000;64350;381479
quick;19000;64882;377412
quick;19000;64693;385294
quick;20000;68598;394883
quick;20000;68474;407614
quick;20000;68458;398394
quick;20000;67823;413890
quick;20000;68456;414441
quick;20000;68453;400538
quick;20000;67681;418911
quick;20000;68660;398839
quick;20000;67831;426840
quick;20000;68363;415668
quick;20000;67862;424866
quick;20000;68770;395261
quick;20000;68214;424766
quick;20000;67526;415174
quick;20000;69025;388504
quick;20000;68095;415331
quick;20000;67638;421590
quick;20000;68041;407964
quick;20000;69027;399031
quick;20000;67764;422381
quick;20000;68525;398821
quick;20000;69101;389558
quick;20000;68048;419942
quick;20000;67274;435972
quick;20000;67688;422199
quick;20000;68431;407707
quick;20000;67763;438011
quick;20000;67831;415076
quick;20000;68012;412381
quick;20000;69048;394994
quick;20000;68746;401113
quick;20000;68750;396768
quick;20000;68642;400774
quick;20000;68375;405429
quick;20000;67769;432929
quick;20000;68493;416443
quick;20000;68259;412386
quick;20000;67759;414643
quick;20000;68389;409297
quick;20000;68027;417091
quick;20000;68964;393231
quick;20000;67237;437534
quick;20000;67663;417215
quick;20000;69116;385756
quick;20000;68115;423115
quick;20000;68028;408572
quick;20000;68688;397043
quick;20000;68599;416963
quick;20000;68924;398145
quick;20000;68147;417772
quick;20000;68582;407447
quick;20000;69749;388046
quick;20000;68342;414823
quick;20000;67094;439263
quick;20000;67819;436015
quick;20000;68921;405054
quick;20000;68486;405348
quick;20000;68767;397507
quick;20000;68053;421887
quick;20000;68785;403277
quick;20000;67138;443770
quick;20000;68189;404255
quick;20000;68697;420078
quick;20000;68268;417163
quick;20000;69173;392714
quick;20000;67498;430629
quick;20000;68501;404693
quick;20000;68795;398476
quick;20000;68614;400428
quick;20000;67724;436020
quick;20000;67478;444380
quick;20000;68466;402466
quick;20000;67455;441771
quick;20000;69513;388158
quick;20000;68771;395412
quick;20000;67848;410050
quick;20000;68057;415476
quick;20000;68724;408432
quick;20000;67707;409183
quick;20000;68248;412653
quick;20000;68805;398262
quick;20000;67611;425365
quick;20000;68403;414704
quick;20000;68040;422991
quick;20000;67947;410930
quick;20000;68767;393088
quick;20000;67886;413102
quick;20000;68834;397375
quick;20000;68365;407513
quick;20000;68433;409720
quick;20000;68237;424584
quick;20000;68970;399440
quick;20000;67953;416842
quick;20000;68633;396217
quick;20000;68115;409860
quick;20000;67095;426571
quick;20000;68632;404584
quick;20000;68130;411192
quick;20000;68795;397928
quick;20000;67953;406554
dp_quick;10;23;22
dp_quick;10;26;30
dp_quick;10;15;23
dp_quick;10;15;21
dp_quick;10;15;24
dp_quick;10;15;25
dp_quick;10;17;21
dp_quick;10;14;25
dp_quick;10;14;23
dp_quick;10;16;34
dp_quick;10;16;23
dp_quick;10;17;21
dp_quick;10;15;22
dp_quick;10;17;20
dp_quick;10;18;27
dp_quick;10;13;22
dp_quick;10;18;21
dp_quick;10;16;24
dp_quick;10;16;22
dp_quick;10;18;21
dp_quick;10;23;23
dp_quick;10;16;21
dp_quick;10;16;23
dp_quick;10;13;21
dp_quick;10;17;22
dp_quick;10;14;27
dp_quick;10;14;23
dp_quick;10;14;23
dp_quick;10;17;23
dp_quick;10;18;23
dp_quick;10;13;20
dp_quick;10;15;23
dp_quick;10;17;24
dp_quick;10;18;21
dp_quick;10;16;25
dp_quick;10;21;21
dp_quick;10;17;24
dp_quick;10;16;22
dp_quick;10;14;22
dp_quick;10;14;24
dp_quick;10;13;26
dp_quick;10;16;25
dp_quick;10;16;22
dp_quick;10;18;21
dp_quick;10;16;21
dp_quick;10;14;32
dp_quick;10;14;23
dp_quick;10;17;23
dp_quick;10;16;21
dp_quick;10;18;20
dp_quick;10;12;23
dp_quick;10;11;22
dp_quick;10;15;20
dp_quick;10;22;26
dp_quick;10;21;22
dp_quick;10;15;25
dp_quick;10;20;21
dp_quick;10;14;24
dp_quick;10;16;23
dp_quick;10;14;23
dp_quick;10;23;28
dp_quick;10;17;22
dp_quick;10;22;22
dp_quick;10;20;29
dp_quick;10;19;22
dp_quick;10;15;21
dp_quick;10;18;21
dp_quick;10;16;30
dp_quick;10;24;24
dp_quick;10;18;25
dp_quick;10;16;23
dp_quick;10;14;27
dp_quick;10;14;31
dp_quick;10;12;22
dp_quick;10;19;21
dp_quick;10;17;22
dp_quick;10;14;22
dp_quick;10;18;25
dp_quick;10;15;23
dp_quick;10;12;23
dp_quick;10;14;23
dp_quick;10;20;30
dp_quick;10;16;23
dp_quick;10;19;20
dp_quick;10;18;19
dp_quick;10;13;26
dp_quick;10;16;21
dp_quick;10;13;24
dp_quick;10;20;20
dp_quick;10;15;22
dp_quick;10;14;22
dp_quick;10;20;23
dp_quick;10;16;22
dp_quick;10;20;24
dp_quick;10;15;24
dp_quick;10;19;22
dp_quick;10;11;25
dp_quick;10;12;25
dp_quick;10;15;23
dp_quick;10;15;23
dp_quick;20;45;74
dp_quick;20;41;70
dp_quick;20;37;63
dp_quick;20;41;62
dp_quick;20;37;60
dp_quick;20;36;75
dp_quick;20;52;80
dp_quick;20;33;70
dp_quick;20;41;66
dp_quick;20;30;61
dp_quick;20;35;103
dp_quick;20;42;64
dp_quick;20;34;63
dp_quick;20;41;57
dp_quick;20;26;95
dp_quick;20;33;60
dp_quick;20;55;60
dp_quick;20;44;89
dp_quick;20;40;65
dp_quick;20;40;66
dp_quick;20;46;75
dp_quick;20;34;81
dp_quick;20;39;65
dp_quick;20;40;65
dp_quick;20;35;66
dp_quick;20;46;58
dp_quick;20;42;61
dp_quick;20;41;72
dp_quick;20;48;67
dp_quick;20;54;65
dp_quick;20;42;71
dp_quick;20;37;71
dp_quick;20;33;73
dp_quick;20;38;65
dp_quick;20;41;64
dp_quick;20;38;62
dp_quick;20;39;59
dp_quick;20;47;65
dp_quick;20;48;66
dp_quick;20;42;65
dp_quick;20;33;61
dp_quick;20;42;61
dp_quick;20;40;78
dp_quick;20;35;71
dp_quick;20;45;66
dp_quick;20;33;61
dp_quick;20;50;64
dp_quick;20;42;68
dp_quick;20;34;74
dp_quick;20;41;61
dp_quick;20;38;62
dp_quick;20;39;64
dp_quick;20;36;81
dp_quick;20;47;63
dp_quick;20;43;59
dp_quick;20;31;67
dp_quick;20;34;73
dp_quick;20;35;61
dp_quick;20;49;66
dp_quick;20;35;62
dp_quick;20;45;67
dp_quick;20;40;87
dp_quick;20;30;65
dp_quick;20;38;73
dp_quick;20;41;95
dp_quick;20;40;62
dp_quick;20;45;74
dp_quick;20;28;59
dp_quick;20;42;63
dp_quick;20;37;58
dp_quick;20;32;60
dp_quick;20;40;65
dp_quick;20;43;66
dp_quick;20;34;72
dp_quick;20;39;64
dp_quick;20;46;56
dp_quick;20;31;62
dp_quick;20;31;63
dp_quick;20;38;62
dp_quick;20;36;61
dp_quick;20;42;59
dp_quick;20;37;66
dp_quick;20;28;69
dp_quick;20;35;74
dp_quick;20;44;65
dp_quick;20;43;63
dp_quick;20;40;59
dp_quick;20;35;71
dp_quick;20;34;62
dp_quick;20;37;61
dp_quick;20;29;69
dp_quick;20;42;68
dp_quick;20;52;79
dp_quick;20;37;71
dp_quick;20;48;76
dp_quick;20;37;66
dp_quick;20;33;70
dp_quick;20;44;67
dp_quick;20;45;70
dp_quick;20;35;62
dp_quick;30;62;108
dp_quick;30;71;117
dp_quick;30;80;117
dp_quick;30;60;104
dp_quick;30;58;117
dp_quick;30;63;144
dp_quick;30;59;135
dp_quick;30;70;128
dp_quick;30;53;112
dp_quick;30;54;108
dp_quick;30;58;112
dp_quick;30;58;113
dp_quick;30;51;125
dp_quick;30;64;130
dp_quick;30;69;111
dp_quick;30;83;112
dp_quick;30;83;171
dp_quick;30;58;132
dp_quick;30;78;109
dp_quick;30;58;135
dp_quick;30;66;126
dp_quick;30;61;127
dp_quick;30;71;106
dp_quick;30;69;109
dp_quick;30;54;112
dp_quick;30;63;109
dp_quick;30;49;137
dp_quick;30;75;124
dp_quick;30;57;119
dp_quick;30;63;148
dp_quick;30;63;110
dp_quick;30;64;119
dp_quick;30;79;118
dp_quick;30;52;120
dp_quick;30;60;185
dp_quick;30;63;119
dp_quick;30;67;110
dp_quick;30;67;113
dp_quick;30;70;109
dp_quick;30;66;125
dp_quick;30;71;106
dp_quick;30;62;123
dp_quick;30;64;113
dp_quick;30;72;128
dp_quick;30;68;113
dp_quick;30;75;126
dp_quick;30;66;128
dp_quick;30;87;119
dp_quick;30;71;123
dp_quick;30;58;113
dp_quick;30;66;108
dp_quick;30;61;123
dp_quick;30;68;109
dp_quick;30;61;114
dp_quick;30;77;119
dp_quick;30;60;128
dp_quick;30;63;121
dp_quick;30;57;116
dp_quick;30;74;134
dp_quick;30;65;108
dp_quick;30;96;155
dp_quick;30;66;118
dp_quick;30;56;109
dp_quick;30;62;117
dp_quick;30;74;113
dp_quick;30;67;119
dp_quick;30;57;129
dp_quick;30;58;111
dp_quick;30;53;112
dp_quick;30;65;122
dp_quick;30;70;142
dp_quick;30;74;123
dp_quick;30;71;121
dp_quick;30;66;109
dp_quick;30;66;111
dp_quick;30;90;123
dp_quick;30;68;121
dp_quick;30;70;109
dp_quick;30;64;119
dp_quick;30;71;108
dp_quick;30;66;117
dp_quick;30;75;126
dp_quick;30;69;126
dp_quick;30;68;150
dp_quick;30;71;128
dp_quick;30;64;121
dp_quick;30;91;172
dp_quick;30;65;115
dp_quick;30;54;110
dp_quick;30;72;117
dp_quick;30;67;109
dp_quick;30;49;122
dp_quick;30;62;128
dp_quick;30;56;120
dp_quick;30;54;107
dp_quick;30;58;114
dp_quick;30;51;114
dp_quick;30;51;123
dp_quick;30;78;111
dp_quick;30;65;119
dp_quick;40;78;162
dp_quick;40;93;169
dp_quick;40;87;239
dp_quick;40;115;181
dp_quick;40;107;173
dp_quick;40;80;162
dp_quick;40;111;176
dp_quick;40;92;188
dp_quick;40;96;161
dp_quick;40;95;172
dp_quick;40;119;168
dp_quick;40;98;178
dp_quick;40;98;181
dp_quick;40;109;162
dp_quick;40;91;177
dp_quick;40;97;183
dp_quick;40;101;166
dp_quick;40;96;171
dp_quick;40;92;179
dp_quick;40;89;163
dp_quick;40;82;182
dp_quick;40;92;161
dp_quick;40;75;164
dp_quick;40;103;183
dp_quick;40;76;178
dp_quick;40;98;172
dp_quick;40;83;191
dp_quick;40;100;168
dp_quick;40;94;197
dp_quick;40;95;190
dp_quick;40;106;174
dp_quick;40;88;191
dp_quick;40;89;168
dp_quick;40;132;189
dp_quick;40;96;175
dp_quick;40;85;170
dp_quick;40;142;240
dp_quick;40;92;169
dp_quick;40;92;171
dp_quick;40;99;175
dp_quick;40;88;161
dp_quick;40;96;170
dp_quick;40;119;238
dp_quick;40;72;168
dp_quick;40;73;161
dp_quick;40;114;161
dp_quick;40;108;179
dp_quick;40;89;165
dp_quick;40;81;167
dp_quick;40;106;187
dp_quick;40;104;167
dp_quick;40;116;207
dp_quick;40;103;183
dp_quick;40;129;174
dp_quick;40;96;169
dp_quick;40;100;180
dp_quick;40;104;209
dp_quick;40;72;178
dp_quick;40;74;168
dp_quick;40;92;191
dp_quick;40;87;183
dp_quick;40;102;177
dp_quick;40;105;167
dp_quick;40;112;189
dp_quick;40;93;168
dp_quick;40;84;156
dp_quick;40;90;207
dp_quick;40;101;197
dp_quick;40;100;198
dp_quick;40;104;203
dp_quick;40;96;177
dp_quick;40;87;177
dp_quick;40;86;195
dp_quick;40;92;215
dp_quick;40;93;164
dp_quick;40;88;158
dp_quick;40;76;190
dp_quick;40;97;163
dp_quick;40;84;169
dp_quick;40;91;167
dp_quick;40;76;165
dp_quick;40;95;184
dp_quick;40;92;170
dp_quick;40;87;170
dp_quick;40;118;195
dp_quick;40;79;181
dp_quick;40;112;193
dp_quick;40;89;167
dp_quick;40;87;173
dp_quick;40;120;229
dp_quick;40;83;187
dp_quick;40;105;158
dp_quick;40;85;178
dp_quick;40;80;209
dp_quick;40;115;185
dp_quick;40;101;190
dp_quick;40;99;187
dp_quick;40;80;165
dp_quick;40;90;164
dp_quick;40;73;187
dp_quick;50;115;218
dp_quick;50;130;250
dp_quick;50;115;225
dp_quick;50;138;268
dp_quick;50;114;234
dp_quick;50;135;225
dp_quick;50;123;235
dp_quick;50;94;242
dp_quick;50;138;249
dp_quick;50;148;219
dp_quick;50;117;273
dp_quick;50;126;232
dp_quick;50;100;266
dp_quick;50;103;231
dp_quick;50;135;250
dp_quick;50;137;216
dp_quick;50;120;221
dp_quick;50;122;231
dp_quick;50;111;221
dp_quick;50;155;242
dp_quick;50;151;232
dp_quick;50;129;294
dp_quick;50;102;326
dp_quick;50;124;262
dp_quick;50;134;240
dp_quick;50;97;237
dp_quick;50;120;223
dp_quick;50;114;226
dp_quick;50;126;258
dp_quick;50;168;273
dp_quick;50;110;223
dp_quick;50;129;235
dp_quick;50;115;254
dp_quick;50;143;234
dp_quick;50;129;286
dp_quick;50;114;234
dp_quick;50;127;304
dp_quick;50;119;237
dp_quick;50;111;256
dp_quick;50;129;250
dp_quick;50;137;251
dp_quick;50;127;220
dp_quick;50;136;259
dp_quick;50;125;228
dp_quick;50;147;235
dp_quick;50;103;224
dp_quick;50;97;223
dp_quick;50;152;220
dp_quick;50;88;253
dp_quick;50;139;248
dp_quick;50;88;242
dp_quick;50;120;222
dp_quick;50;127;230
dp_quick;50;126;234
dp_quick;50;137;240
dp_quick;50;122;233
dp_quick;50;115;225
dp_quick;50;104;277
dp_quick;50;137;233
dp_quick;50;102;216
dp_quick;50;144;243
dp_quick;50;125;230
dp_quick;50;99;227
dp_quick;50;120;236
dp_quick;50;124;258
